layer,laser_on,x1,y1,z1,x2,y2,z2,feedrate
9.0,True,-19.9425,3.8023,3.0143,-20.9396,3.8023,3.0143,600.0
9.0,True,-20.9396,3.8023,3.0143,-21.9367,3.8023,3.0143,600.0
9.0,True,-21.9367,3.8023,3.0143,-22.9339,3.8023,3.0143,600.0
9.0,True,-22.9339,3.8023,3.0143,-23.931,3.8023,3.0143,600.0
9.0,True,-23.931,3.8023,3.0143,-24.9281,3.8023,3.0143,600.0
9.0,True,-24.9281,3.8023,3.0143,-25.9252,3.8023,3.0143,600.0
9.0,True,-25.9252,3.8023,3.0143,-25.9252,4.4936,3.0143,600.0
9.0,True,-25.9252,4.4936,3.0143,-24.9281,4.4936,3.0143,600.0
9.0,True,-24.9281,4.4936,3.0143,-23.931,4.4936,3.0143,600.0
9.0,True,-23.931,4.4936,3.0143,-22.9339,4.4936,3.0143,600.0
9.0,True,-22.9339,4.4936,3.0143,-21.9367,4.4936,3.0143,600.0
9.0,True,-21.9367,4.4936,3.0143,-20.9396,4.4936,3.0143,600.0
9.0,True,-20.9396,4.4936,3.0143,-19.9425,4.4936,3.0143,600.0
9.0,True,-19.9425,4.4936,3.0143,-18.9454,4.4936,3.0143,600.0
9.0,True,-18.9454,4.4936,3.0143,-17.9482,4.4936,3.0143,600.0
9.0,True,-17.9482,4.4936,3.0143,-16.9511,4.4936,3.0143,600.0
9.0,True,-16.9511,4.4936,3.0143,-15.954,4.4936,3.0143,600.0
9.0,True,-15.954,4.4936,3.0143,-14.9569,4.4936,3.0143,600.0
9.0,True,-14.9569,4.4936,3.0143,-13.9597,4.4936,3.0143,600.0
9.0,True,-13.9597,4.4936,3.0143,-12.9626,4.4936,3.0143,600.0
9.0,True,-12.9626,4.4936,3.0143,-11.9655,4.4936,3.0143,600.0
9.0,True,-11.9655,4.4936,3.0143,-10.9684,4.4936,3.0143,600.0
9.0,True,-10.9684,4.4936,3.0143,-9.9712,4.4936,3.0143,600.0
9.0,True,-9.9712,4.4936,3.0143,-8.9741,4.4936,3.0143,600.0
9.0,True,-8.9741,4.4936,3.0143,-7.977,4.4936,3.0143,600.0
9.0,True,-7.977,4.4936,3.0143,-6.9799,4.4936,3.0143,600.0
9.0,True,-6.9799,4.4936,3.0143,-5.9827,4.4936,3.0143,600.0
9.0,True,-5.9827,4.4936,3.0143,-4.9856,4.4936,3.0143,600.0
9.0,True,-4.9856,4.4936,3.0143,-3.9885,4.4936,3.0143,600.0
9.0,True,-3.9885,4.4936,3.0143,-2.9914,4.4936,3.0143,600.0
9.0,True,-2.9914,4.4936,3.0143,-1.9942,4.4936,3.0143,600.0
9.0,True,-1.9942,4.4936,3.0143,-0.9971,4.4936,3.0143,600.0
9.0,True,-0.9971,4.4936,3.0143,0.0,4.4936,3.0143,600.0
9.0,True,0.0,4.4936,3.0143,0.9971,4.4936,3.0143,600.0
9.0,True,0.9971,4.4936,3.0143,1.9942,4.4936,3.0143,600.0
9.0,True,1.9942,4.4936,3.0143,2.9914,4.4936,3.0143,600.0
9.0,True,2.9914,4.4936,3.0143,3.9885,4.4936,3.0143,600.0
9.0,True,3.9885,4.4936,3.0143,4.9856,4.4936,3.0143,600.0
9.0,True,4.9856,4.4936,3.0143,5.9827,4.4936,3.0143,600.0
9.0,True,5.9827,4.4936,3.0143,6.9799,4.4936,3.0143,600.0
9.0,True,6.9799,4.4936,3.0143,7.977,4.4936,3.0143,600.0
9.0,True,7.977,4.4936,3.0143,8.9741,4.4936,3.0143,600.0
9.0,True,8.9741,4.4936,3.0143,9.9712,4.4936,3.0143,600.0
9.0,True,9.9712,4.4936,3.0143,10.9684,4.4936,3.0143,600.0
9.0,True,10.9684,4.4936,3.0143,11.9655,4.4936,3.0143,600.0
9.0,True,11.9655,4.4936,3.0143,12.9626,4.4936,3.0143,600.0
9.0,True,12.9626,4.4936,3.0143,13.9597,4.4936,3.0143,600.0
9.0,True,13.9597,4.4936,3.0143,14.9569,4.4936,3.0143,600.0
9.0,True,14.9569,4.4936,3.0143,15.954,4.4936,3.0143,600.0
9.0,True,15.954,4.4936,3.0143,16.9511,4.4936,3.0143,600.0
9.0,True,16.9511,4.4936,3.0143,17.9482,4.4936,3.0143,600.0
9.0,True,17.9482,4.4936,3.0143,18.9454,4.4936,3.0143,600.0
9.0,True,18.9454,4.4936,3.0143,19.9425,4.4936,3.0143,600.0
9.0,True,19.9425,4.4936,3.0143,20.9396,4.4936,3.0143,600.0
9.0,True,20.9396,4.4936,3.0143,21.9367,4.4936,3.0143,600.0
9.0,True,21.9367,4.4936,3.0143,22.9339,4.4936,3.0143,600.0
9.0,True,22.9339,4.4936,3.0143,23.931,4.4936,3.0143,600.0
9.0,True,23.931,4.4936,3.0143,24.9281,4.4936,3.0143,600.0
9.0,True,24.9281,4.4936,3.0143,25.9252,4.4936,3.0143,600.0
9.0,True,25.9252,4.4936,3.0143,25.9252,5.1849,3.0143,600.0
9.0,True,25.9252,5.1849,3.0143,24.9281,5.1849,3.0143,600.0
9.0,True,24.9281,5.1849,3.0143,23.931,5.1849,3.0143,600.0
9.0,True,23.931,5.1849,3.0143,22.9339,5.1849,3.0143,600.0
9.0,True,22.9339,5.1849,3.0143,21.9367,5.1849,3.0143,600.0
9.0,True,21.9367,5.1849,3.0143,20.9396,5.1849,3.0143,600.0
9.0,True,20.9396,5.1849,3.0143,19.9425,5.1849,3.0143,600.0
9.0,True,19.9425,5.1849,3.0143,18.9454,5.1849,3.0143,600.0
9.0,True,18.9454,5.1849,3.0143,17.9482,5.1849,3.0143,600.0
9.0,True,17.9482,5.1849,3.0143,16.9511,5.1849,3.0143,600.0
9.0,True,16.9511,5.1849,3.0143,15.954,5.1849,3.0143,600.0
9.0,True,15.954,5.1849,3.0143,14.9569,5.1849,3.0143,600.0
9.0,True,14.9569,5.1849,3.0143,13.9597,5.1849,3.0143,600.0
9.0,True,13.9597,5.1849,3.0143,12.9626,5.1849,3.0143,600.0
9.0,True,12.9626,5.1849,3.0143,11.9655,5.1849,3.0143,600.0
9.0,True,11.9655,5.1849,3.0143,10.9684,5.1849,3.0143,600.0
9.0,True,10.9684,5.1849,3.0143,9.9712,5.1849,3.0143,600.0
9.0,True,9.9712,5.1849,3.0143,8.9741,5.1849,3.0143,600.0
9.0,True,8.9741,5.1849,3.0143,7.977,5.1849,3.0143,600.0
9.0,True,7.977,5.1849,3.0143,6.9799,5.1849,3.0143,600.0
9.0,True,6.9799,5.1849,3.0143,5.9827,5.1849,3.0143,600.0
9.0,True,5.9827,5.1849,3.0143,4.9856,5.1849,3.0143,600.0
9.0,True,4.9856,5.1849,3.0143,3.9885,5.1849,3.0143,600.0
9.0,True,3.9885,5.1849,3.0143,2.9914,5.1849,3.0143,600.0
9.0,True,2.9914,5.1849,3.0143,1.9942,5.1849,3.0143,600.0
9.0,True,1.9942,5.1849,3.0143,0.9971,5.1849,3.0143,600.0
9.0,True,0.9971,5.1849,3.0143,0.0,5.1849,3.0143,600.0
9.0,True,0.0,5.1849,3.0143,-0.9971,5.1849,3.0143,600.0
9.0,True,-0.9971,5.1849,3.0143,-1.9942,5.1849,3.0143,600.0
9.0,True,-1.9942,5.1849,3.0143,-2.9914,5.1849,3.0143,600.0
9.0,True,-2.9914,5.1849,3.0143,-3.9885,5.1849,3.0143,600.0
9.0,True,-3.9885,5.1849,3.0143,-4.9856,5.1849,3.0143,600.0
9.0,True,-4.9856,5.1849,3.0143,-5.9827,5.1849,3.0143,600.0
9.0,True,-5.9827,5.1849,3.0143,-6.9799,5.1849,3.0143,600.0
9.0,True,-6.9799,5.1849,3.0143,-7.977,5.1849,3.0143,600.0
9.0,True,-7.977,5.1849,3.0143,-8.9741,5.1849,3.0143,600.0
9.0,True,-8.9741,5.1849,3.0143,-9.9712,5.1849,3.0143,600.0
9.0,True,-9.9712,5.1849,3.0143,-10.9684,5.1849,3.0143,600.0
9.0,True,-10.9684,5.1849,3.0143,-11.9655,5.1849,3.0143,600.0
9.0,True,-11.9655,5.1849,3.0143,-12.9626,5.1849,3.0143,600.0
9.0,True,-12.9626,5.1849,3.0143,-13.9597,5.1849,3.0143,600.0
9.0,True,-13.9597,5.1849,3.0143,-14.9569,5.1849,3.0143,600.0
9.0,True,-14.9569,5.1849,3.0143,-15.954,5.1849,3.0143,600.0
9.0,True,-15.954,5.1849,3.0143,-16.9511,5.1849,3.0143,600.0
9.0,True,-16.9511,5.1849,3.0143,-17.9482,5.1849,3.0143,600.0
9.0,True,-17.9482,5.1849,3.0143,-18.9454,5.1849,3.0143,600.0
9.0,True,-18.9454,5.1849,3.0143,-19.9425,5.1849,3.0143,600.0
9.0,True,-19.9425,5.1849,3.0143,-20.9396,5.1849,3.0143,600.0
9.0,True,-20.9396,5.1849,3.0143,-21.9367,5.1849,3.0143,600.0
9.0,True,-21.9367,5.1849,3.0143,-22.9339,5.1849,3.0143,600.0
9.0,True,-22.9339,5.1849,3.0143,-23.931,5.1849,3.0143,600.0
9.0,True,-23.931,5.1849,3.0143,-24.9281,5.1849,3.0143,600.0
9.0,True,-24.9281,5.1849,3.0143,-25.9252,5.1849,3.0143,600.0
9.0,True,-25.9252,5.1849,3.0143,-25.9252,5.8762,3.0143,600.0
9.0,True,-25.9252,5.8762,3.0143,-24.9281,5.8762,3.0143,600.0
9.0,True,-24.9281,5.8762,3.0143,-23.931,5.8762,3.0143,600.0
9.0,True,-23.931,5.8762,3.0143,-22.9339,5.8762,3.0143,600.0
9.0,True,-22.9339,5.8762,3.0143,-21.9367,5.8762,3.0143,600.0
9.0,True,-21.9367,5.8762,3.0143,-20.9396,5.8762,3.0143,600.0
9.0,True,-20.9396,5.8762,3.0143,-19.9425,5.8762,3.0143,600.0
9.0,True,-19.9425,5.8762,3.0143,-18.9454,5.8762,3.0143,600.0
9.0,True,-18.9454,5.8762,3.0143,-17.9482,5.8762,3.0143,600.0
9.0,True,-17.9482,5.8762,3.0143,-16.9511,5.8762,3.0143,600.0
9.0,True,-16.9511,5.8762,3.0143,-15.954,5.8762,3.0143,600.0
9.0,True,-15.954,5.8762,3.0143,-14.9569,5.8762,3.0143,600.0
9.0,True,-14.9569,5.8762,3.0143,-13.9597,5.8762,3.0143,600.0
9.0,True,-13.9597,5.8762,3.0143,-12.9626,5.8762,3.0143,600.0
9.0,True,-12.9626,5.8762,3.0143,-11.9655,5.8762,3.0143,600.0
9.0,True,-11.9655,5.8762,3.0143,-10.9684,5.8762,3.0143,600.0
9.0,True,-10.9684,5.8762,3.0143,-9.9712,5.8762,3.0143,600.0
9.0,True,-9.9712,5.8762,3.0143,-8.9741,5.8762,3.0143,600.0
9.0,True,-8.9741,5.8762,3.0143,-7.977,5.8762,3.0143,600.0
9.0,True,-7.977,5.8762,3.0143,-6.9799,5.8762,3.0143,600.0
9.0,True,-6.9799,5.8762,3.0143,-5.9827,5.8762,3.0143,600.0
9.0,True,-5.9827,5.8762,3.0143,-4.9856,5.8762,3.0143,600.0
9.0,True,-4.9856,5.8762,3.0143,-3.9885,5.8762,3.0143,600.0
9.0,True,-3.9885,5.8762,3.0143,-2.9914,5.8762,3.0143,600.0
9.0,True,-2.9914,5.8762,3.0143,-1.9942,5.8762,3.0143,600.0
9.0,True,-1.9942,5.8762,3.0143,-0.9971,5.8762,3.0143,600.0
9.0,True,-0.9971,5.8762,3.0143,0.0,5.8762,3.0143,600.0
9.0,True,0.0,5.8762,3.0143,0.9971,5.8762,3.0143,600.0
9.0,True,0.9971,5.8762,3.0143,1.9942,5.8762,3.0143,600.0
9.0,True,1.9942,5.8762,3.0143,2.9914,5.8762,3.0143,600.0
9.0,True,2.9914,5.8762,3.0143,3.9885,5.8762,3.0143,600.0
9.0,True,3.9885,5.8762,3.0143,4.9856,5.8762,3.0143,600.0
9.0,True,4.9856,5.8762,3.0143,5.9827,5.8762,3.0143,600.0
9.0,True,5.9827,5.8762,3.0143,6.9799,5.8762,3.0143,600.0
9.0,True,6.9799,5.8762,3.0143,7.977,5.8762,3.0143,600.0
9.0,True,7.977,5.8762,3.0143,8.9741,5.8762,3.0143,600.0
9.0,True,8.9741,5.8762,3.0143,9.9712,5.8762,3.0143,600.0
9.0,True,9.9712,5.8762,3.0143,10.9684,5.8762,3.0143,600.0
9.0,True,10.9684,5.8762,3.0143,11.9655,5.8762,3.0143,600.0
9.0,True,11.9655,5.8762,3.0143,12.9626,5.8762,3.0143,600.0
9.0,True,12.9626,5.8762,3.0143,13.9597,5.8762,3.0143,600.0
9.0,True,13.9597,5.8762,3.0143,14.9569,5.8762,3.0143,600.0
9.0,True,14.9569,5.8762,3.0143,15.954,5.8762,3.0143,600.0
9.0,True,15.954,5.8762,3.0143,16.9511,5.8762,3.0143,600.0
9.0,True,16.9511,5.8762,3.0143,17.9482,5.8762,3.0143,600.0
9.0,True,17.9482,5.8762,3.0143,18.9454,5.8762,3.0143,600.0
9.0,True,18.9454,5.8762,3.0143,19.9425,5.8762,3.0143,600.0
9.0,True,19.9425,5.8762,3.0143,20.9396,5.8762,3.0143,600.0
9.0,True,20.9396,5.8762,3.0143,21.9367,5.8762,3.0143,600.0
9.0,True,21.9367,5.8762,3.0143,22.9339,5.8762,3.0143,600.0
9.0,True,22.9339,5.8762,3.0143,23.931,5.8762,3.0143,600.0
9.0,True,23.931,5.8762,3.0143,24.9281,5.8762,3.0143,600.0
9.0,True,24.9281,5.8762,3.0143,25.9252,5.8762,3.0143,600.0
9.0,True,25.9252,5.8762,3.0143,25.9252,6.5675,3.0143,600.0
9.0,True,25.9252,6.5675,3.0143,24.9281,6.5675,3.0143,600.0
9.0,True,24.9281,6.5675,3.0143,23.931,6.5675,3.0143,600.0
9.0,True,23.931,6.5675,3.0143,22.9339,6.5675,3.0143,600.0
9.0,True,22.9339,6.5675,3.0143,21.9367,6.5675,3.0143,600.0
9.0,True,21.9367,6.5675,3.0143,20.9396,6.5675,3.0143,600.0
9.0,True,20.9396,6.5675,3.0143,19.9425,6.5675,3.0143,600.0
9.0,True,19.9425,6.5675,3.0143,18.9454,6.5675,3.0143,600.0
9.0,True,18.9454,6.5675,3.0143,17.9482,6.5675,3.0143,600.0
9.0,True,17.9482,6.5675,3.0143,16.9511,6.5675,3.0143,600.0
9.0,True,16.9511,6.5675,3.0143,15.954,6.5675,3.0143,600.0
9.0,True,15.954,6.5675,3.0143,14.9569,6.5675,3.0143,600.0
9.0,True,14.9569,6.5675,3.0143,13.9597,6.5675,3.0143,600.0
9.0,True,13.9597,6.5675,3.0143,12.9626,6.5675,3.0143,600.0
9.0,True,12.9626,6.5675,3.0143,11.9655,6.5675,3.0143,600.0
9.0,True,11.9655,6.5675,3.0143,10.9684,6.5675,3.0143,600.0
9.0,True,10.9684,6.5675,3.0143,9.9712,6.5675,3.0143,600.0
9.0,True,9.9712,6.5675,3.0143,8.9741,6.5675,3.0143,600.0
9.0,True,8.9741,6.5675,3.0143,7.977,6.5675,3.0143,600.0
9.0,True,7.977,6.5675,3.0143,6.9799,6.5675,3.0143,600.0
9.0,True,6.9799,6.5675,3.0143,5.9827,6.5675,3.0143,600.0
9.0,True,5.9827,6.5675,3.0143,4.9856,6.5675,3.0143,600.0
9.0,True,4.9856,6.5675,3.0143,3.9885,6.5675,3.0143,600.0
9.0,True,3.9885,6.5675,3.0143,2.9914,6.5675,3.0143,600.0
9.0,True,2.9914,6.5675,3.0143,1.9942,6.5675,3.0143,600.0
9.0,True,1.9942,6.5675,3.0143,0.9971,6.5675,3.0143,600.0
9.0,True,0.9971,6.5675,3.0143,0.0,6.5675,3.0143,600.0
9.0,True,0.0,6.5675,3.0143,-0.9971,6.5675,3.0143,600.0
9.0,True,-0.9971,6.5675,3.0143,-1.9942,6.5675,3.0143,600.0
9.0,True,-1.9942,6.5675,3.0143,-2.9914,6.5675,3.0143,600.0
9.0,True,-2.9914,6.5675,3.0143,-3.9885,6.5675,3.0143,600.0
9.0,True,-3.9885,6.5675,3.0143,-4.9856,6.5675,3.0143,600.0
9.0,True,-4.9856,6.5675,3.0143,-5.9827,6.5675,3.0143,600.0
9.0,True,-5.9827,6.5675,3.0143,-6.9799,6.5675,3.0143,600.0
9.0,True,-6.9799,6.5675,3.0143,-7.977,6.5675,3.0143,600.0
9.0,True,-7.977,6.5675,3.0143,-8.9741,6.5675,3.0143,600.0
9.0,True,-8.9741,6.5675,3.0143,-9.9712,6.5675,3.0143,600.0
9.0,True,-9.9712,6.5675,3.0143,-10.9684,6.5675,3.0143,600.0
9.0,True,-10.9684,6.5675,3.0143,-11.9655,6.5675,3.0143,600.0
9.0,True,-11.9655,6.5675,3.0143,-12.9626,6.5675,3.0143,600.0
9.0,True,-12.9626,6.5675,3.0143,-13.9597,6.5675,3.0143,600.0
9.0,True,-13.9597,6.5675,3.0143,-14.9569,6.5675,3.0143,600.0
9.0,True,-14.9569,6.5675,3.0143,-15.954,6.5675,3.0143,600.0
9.0,True,-15.954,6.5675,3.0143,-16.9511,6.5675,3.0143,600.0
9.0,True,-16.9511,6.5675,3.0143,-17.9482,6.5675,3.0143,600.0
9.0,True,-17.9482,6.5675,3.0143,-18.9454,6.5675,3.0143,600.0
9.0,True,-18.9454,6.5675,3.0143,-19.9425,6.5675,3.0143,600.0
9.0,True,-19.9425,6.5675,3.0143,-20.9396,6.5675,3.0143,600.0
9.0,True,-20.9396,6.5675,3.0143,-21.9367,6.5675,3.0143,600.0
9.0,True,-21.9367,6.5675,3.0143,-22.9339,6.5675,3.0143,600.0
9.0,True,-22.9339,6.5675,3.0143,-23.931,6.5675,3.0143,600.0
9.0,True,-23.931,6.5675,3.0143,-24.9281,6.5675,3.0143,600.0
9.0,True,-24.9281,6.5675,3.0143,-25.9252,6.5675,3.0143,600.0
9.0,True,-25.9252,6.5675,3.0143,-25.9252,7.2589,3.0143,600.0
9.0,True,-25.9252,7.2589,3.0143,-24.9281,7.2589,3.0143,600.0
9.0,True,-24.9281,7.2589,3.0143,-23.931,7.2589,3.0143,600.0
9.0,True,-23.931,7.2589,3.0143,-22.9339,7.2589,3.0143,600.0
9.0,True,-22.9339,7.2589,3.0143,-21.9367,7.2589,3.0143,600.0
9.0,True,-21.9367,7.2589,3.0143,-20.9396,7.2589,3.0143,600.0
9.0,True,-20.9396,7.2589,3.0143,-19.9425,7.2589,3.0143,600.0
9.0,True,-19.9425,7.2589,3.0143,-18.9454,7.2589,3.0143,600.0
9.0,True,-18.9454,7.2589,3.0143,-17.9482,7.2589,3.0143,600.0
9.0,True,-17.9482,7.2589,3.0143,-16.9511,7.2589,3.0143,600.0
9.0,True,-16.9511,7.2589,3.0143,-15.954,7.2589,3.0143,600.0
9.0,True,-15.954,7.2589,3.0143,-14.9569,7.2589,3.0143,600.0
9.0,True,-14.9569,7.2589,3.0143,-13.9597,7.2589,3.0143,600.0
9.0,True,-13.9597,7.2589,3.0143,-12.9626,7.2589,3.0143,600.0
9.0,True,-12.9626,7.2589,3.0143,-11.9655,7.2589,3.0143,600.0
9.0,True,-11.9655,7.2589,3.0143,-10.9684,7.2589,3.0143,600.0
9.0,True,-10.9684,7.2589,3.0143,-9.9712,7.2589,3.0143,600.0
9.0,True,-9.9712,7.2589,3.0143,-8.9741,7.2589,3.0143,600.0
9.0,True,-8.9741,7.2589,3.0143,-7.977,7.2589,3.0143,600.0
9.0,True,-7.977,7.2589,3.0143,-6.9799,7.2589,3.0143,600.0
9.0,True,-6.9799,7.2589,3.0143,-5.9827,7.2589,3.0143,600.0
9.0,True,-5.9827,7.2589,3.0143,-4.9856,7.2589,3.0143,600.0
9.0,True,-4.9856,7.2589,3.0143,-3.9885,7.2589,3.0143,600.0
9.0,True,-3.9885,7.2589,3.0143,-2.9914,7.2589,3.0143,600.0
9.0,True,-2.9914,7.2589,3.0143,-1.9942,7.2589,3.0143,600.0
9.0,True,-1.9942,7.2589,3.0143,-0.9971,7.2589,3.0143,600.0
9.0,True,-0.9971,7.2589,3.0143,0.0,7.2589,3.0143,600.0
9.0,True,0.0,7.2589,3.0143,0.9971,7.2589,3.0143,600.0
9.0,True,0.9971,7.2589,3.0143,1.9942,7.2589,3.0143,600.0
9.0,True,1.9942,7.2589,3.0143,2.9914,7.2589,3.0143,600.0
9.0,True,2.9914,7.2589,3.0143,3.9885,7.2589,3.0143,600.0
9.0,True,3.9885,7.2589,3.0143,4.9856,7.2589,3.0143,600.0
9.0,True,4.9856,7.2589,3.0143,5.9827,7.2589,3.0143,600.0
9.0,True,5.9827,7.2589,3.0143,6.9799,7.2589,3.0143,600.0
9.0,True,6.9799,7.2589,3.0143,7.977,7.2589,3.0143,600.0
9.0,True,7.977,7.2589,3.0143,8.9741,7.2589,3.0143,600.0
9.0,True,8.9741,7.2589,3.0143,9.9712,7.2589,3.0143,600.0
9.0,True,9.9712,7.2589,3.0143,10.9684,7.2589,3.0143,600.0
9.0,True,10.9684,7.2589,3.0143,11.9655,7.2589,3.0143,600.0
9.0,True,11.9655,7.2589,3.0143,12.9626,7.2589,3.0143,600.0
9.0,True,12.9626,7.2589,3.0143,13.9597,7.2589,3.0143,600.0
9.0,True,13.9597,7.2589,3.0143,14.9569,7.2589,3.0143,600.0
9.0,True,14.9569,7.2589,3.0143,15.954,7.2589,3.0143,600.0
9.0,True,15.954,7.2589,3.0143,16.9511,7.2589,3.0143,600.0
9.0,True,16.9511,7.2589,3.0143,17.9482,7.2589,3.0143,600.0
9.0,True,17.9482,7.2589,3.0143,18.9454,7.2589,3.0143,600.0
9.0,True,18.9454,7.2589,3.0143,19.9425,7.2589,3.0143,600.0
9.0,True,19.9425,7.2589,3.0143,20.9396,7.2589,3.0143,600.0
9.0,True,20.9396,7.2589,3.0143,21.9367,7.2589,3.0143,600.0
9.0,True,21.9367,7.2589,3.0143,22.9339,7.2589,3.0143,600.0
9.0,True,22.9339,7.2589,3.0143,23.931,7.2589,3.0143,600.0
9.0,True,23.931,7.2589,3.0143,24.9281,7.2589,3.0143,600.0
9.0,True,24.9281,7.2589,3.0143,25.9252,7.2589,3.0143,600.0
9.0,True,25.9252,7.2589,3.0143,25.9252,7.9502,3.0143,600.0
9.0,True,25.9252,7.9502,3.0143,24.9281,7.9502,3.0143,600.0
9.0,True,24.9281,7.9502,3.0143,23.931,7.9502,3.0143,600.0
9.0,True,23.931,7.9502,3.0143,22.9339,7.9502,3.0143,600.0
9.0,True,22.9339,7.9502,3.0143,21.9367,7.9502,3.0143,600.0
9.0,True,21.9367,7.9502,3.0143,20.9396,7.9502,3.0143,600.0
9.0,True,20.9396,7.9502,3.0143,19.9425,7.9502,3.0143,600.0
9.0,True,19.9425,7.9502,3.0143,18.9454,7.9502,3.0143,600.0
9.0,True,18.9454,7.9502,3.0143,17.9482,7.9502,3.0143,600.0
9.0,True,17.9482,7.9502,3.0143,16.9511,7.9502,3.0143,600.0
9.0,True,16.9511,7.9502,3.0143,15.954,7.9502,3.0143,600.0
9.0,True,15.954,7.9502,3.0143,14.9569,7.9502,3.0143,600.0
9.0,True,14.9569,7.9502,3.0143,13.9597,7.9502,3.0143,600.0
9.0,True,13.9597,7.9502,3.0143,12.9626,7.9502,3.0143,600.0
9.0,True,12.9626,7.9502,3.0143,11.9655,7.9502,3.0143,600.0
9.0,True,11.9655,7.9502,3.0143,10.9684,7.9502,3.0143,600.0
9.0,True,10.9684,7.9502,3.0143,9.9712,7.9502,3.0143,600.0
9.0,True,9.9712,7.9502,3.0143,8.9741,7.9502,3.0143,600.0
9.0,True,8.9741,7.9502,3.0143,7.977,7.9502,3.0143,600.0
9.0,True,7.977,7.9502,3.0143,6.9799,7.9502,3.0143,600.0
9.0,True,6.9799,7.9502,3.0143,5.9827,7.9502,3.0143,600.0
9.0,True,5.9827,7.9502,3.0143,4.9856,7.9502,3.0143,600.0
9.0,True,4.9856,7.9502,3.0143,3.9885,7.9502,3.0143,600.0
9.0,True,3.9885,7.9502,3.0143,2.9914,7.9502,3.0143,600.0
9.0,True,2.9914,7.9502,3.0143,1.9942,7.9502,3.0143,600.0
9.0,True,1.9942,7.9502,3.0143,0.9971,7.9502,3.0143,600.0
9.0,True,0.9971,7.9502,3.0143,0.0,7.9502,3.0143,600.0
9.0,True,0.0,7.9502,3.0143,-0.9971,7.9502,3.0143,600.0
9.0,True,-0.9971,7.9502,3.0143,-1.9942,7.9502,3.0143,600.0
9.0,True,-1.9942,7.9502,3.0143,-2.9914,7.9502,3.0143,600.0
9.0,True,-2.9914,7.9502,3.0143,-3.9885,7.9502,3.0143,600.0
9.0,True,-3.9885,7.9502,3.0143,-4.9856,7.9502,3.0143,600.0
9.0,True,-4.9856,7.9502,3.0143,-5.9827,7.9502,3.0143,600.0
9.0,True,-5.9827,7.9502,3.0143,-6.9799,7.9502,3.0143,600.0
9.0,True,-6.9799,7.9502,3.0143,-7.977,7.9502,3.0143,600.0
9.0,True,-7.977,7.9502,3.0143,-8.9741,7.9502,3.0143,600.0
9.0,True,-8.9741,7.9502,3.0143,-9.9712,7.9502,3.0143,600.0
9.0,True,-9.9712,7.9502,3.0143,-10.9684,7.9502,3.0143,600.0
9.0,True,-10.9684,7.9502,3.0143,-11.9655,7.9502,3.0143,600.0
9.0,True,-11.9655,7.9502,3.0143,-12.9626,7.9502,3.0143,600.0
9.0,True,-12.9626,7.9502,3.0143,-13.9597,7.9502,3.0143,600.0
9.0,True,-13.9597,7.9502,3.0143,-14.9569,7.9502,3.0143,600.0
9.0,True,-14.9569,7.9502,3.0143,-15.954,7.9502,3.0143,600.0
9.0,True,-15.954,7.9502,3.0143,-16.9511,7.9502,3.0143,600.0
9.0,True,-16.9511,7.9502,3.0143,-17.9482,7.9502,3.0143,600.0
9.0,True,-17.9482,7.9502,3.0143,-18.9454,7.9502,3.0143,600.0
9.0,True,-18.9454,7.9502,3.0143,-19.9425,7.9502,3.0143,600.0
9.0,True,-19.9425,7.9502,3.0143,-20.9396,7.9502,3.0143,600.0
9.0,True,-20.9396,7.9502,3.0143,-21.9367,7.9502,3.0143,600.0
9.0,True,-21.9367,7.9502,3.0143,-22.9339,7.9502,3.0143,600.0
9.0,True,-22.9339,7.9502,3.0143,-23.931,7.9502,3.0143,600.0
9.0,True,-23.931,7.9502,3.0143,-24.9281,7.9502,3.0143,600.0
9.0,True,-24.9281,7.9502,3.0143,-25.9252,7.9502,3.0143,600.0
9.0,True,-25.9252,7.9502,3.0143,-25.9252,8.6415,3.0143,600.0
9.0,True,-25.9252,8.6415,3.0143,-24.9281,8.6415,3.0143,600.0
9.0,True,-24.9281,8.6415,3.0143,-23.931,8.6415,3.0143,600.0
9.0,True,-23.931,8.6415,3.0143,-22.9339,8.6415,3.0143,600.0
9.0,True,-22.9339,8.6415,3.0143,-21.9367,8.6415,3.0143,600.0
9.0,True,-21.9367,8.6415,3.0143,-20.9396,8.6415,3.0143,600.0
9.0,True,-20.9396,8.6415,3.0143,-19.9425,8.6415,3.0143,600.0
9.0,True,-19.9425,8.6415,3.0143,-18.9454,8.6415,3.0143,600.0
9.0,True,-18.9454,8.6415,3.0143,-17.9482,8.6415,3.0143,600.0
9.0,True,-17.9482,8.6415,3.0143,-16.9511,8.6415,3.0143,600.0
9.0,True,-16.9511,8.6415,3.0143,-15.954,8.6415,3.0143,600.0
9.0,True,-15.954,8.6415,3.0143,-14.9569,8.6415,3.0143,600.0
9.0,True,-14.9569,8.6415,3.0143,-13.9597,8.6415,3.0143,600.0
9.0,True,-13.9597,8.6415,3.0143,-12.9626,8.6415,3.0143,600.0
9.0,True,-12.9626,8.6415,3.0143,-11.9655,8.6415,3.0143,600.0
9.0,True,-11.9655,8.6415,3.0143,-10.9684,8.6415,3.0143,600.0
9.0,True,-10.9684,8.6415,3.0143,-9.9712,8.6415,3.0143,600.0
9.0,True,-9.9712,8.6415,3.0143,-8.9741,8.6415,3.0143,600.0
