Change Timestamp,Variable,New Value
2026-03-20T19:18:22Z,program,CDSDRYRUN
2026-03-20T19:18:23Z,xpostn,-16.57145
2026-03-20T19:18:23Z,ypostn,33.68355
2026-03-20T19:18:23Z,zpostn,-8.433
2026-03-20T19:18:23Z,xlod,12
2026-03-20T19:18:23Z,ylod,14
2026-03-20T19:18:23Z,zlod,49
2026-03-20T19:18:23Z,fact,16.666
2026-03-20T19:18:23Z,toolnum,5
2026-03-20T19:18:23Z,program,CDSDRYRUN
2026-03-20T19:18:24Z,xpostn,-11.0381
2026-03-20T19:18:24Z,ypostn,38.04115
2026-03-20T19:18:24Z,zpostn,-7.32315
2026-03-20T19:18:24Z,xlod,7
2026-03-20T19:18:24Z,ylod,7
2026-03-20T19:18:24Z,zlod,65
2026-03-20T19:18:24Z,fact,49.998
2026-03-20T19:18:24Z,toolnum,5
2026-03-20T19:18:24Z,program,CDSDRYRUN
2026-03-20T19:18:25Z,xpostn,-40.129
2026-03-20T19:18:25Z,ypostn,21.087
2026-03-20T19:18:25Z,zpostn,4.89875
2026-03-20T19:18:25Z,xlod,11
2026-03-20T19:18:25Z,ylod,0
2026-03-20T19:18:25Z,zlod,58
2026-03-20T19:18:25Z,fact,34.931936
2026-03-20T19:18:25Z,toolnum,5
2026-03-20T19:18:25Z,program,CDSDRYRUN
2026-03-20T19:18:26Z,xpostn,-30.663
2026-03-20T19:18:26Z,ypostn,25.54735
2026-03-20T19:18:26Z,zpostn,-8.433
2026-03-20T19:18:26Z,xlod,15
2026-03-20T19:18:26Z,ylod,12
2026-03-20T19:18:26Z,zlod,48
2026-03-20T19:18:26Z,fact,16.666
2026-03-20T19:18:26Z,toolnum,5
2026-03-20T19:18:26Z,program,CDSDRYRUN
2026-03-20T19:18:27Z,xpostn,-22.4487
2026-03-20T19:18:27Z,ypostn,31.4313
2026-03-20T19:18:27Z,zpostn,5
2026-03-20T19:18:27Z,xlod,20
2026-03-20T19:18:27Z,ylod,6
2026-03-20T19:18:27Z,zlod,57
2026-03-20T19:18:27Z,fact,3.58319
2026-03-20T19:18:27Z,toolnum,5
2026-03-20T19:18:27Z,program,CDSDRYRUN
2026-03-20T19:18:28Z,xpostn,18.448
2026-03-20T19:18:28Z,ypostn,44.701
2026-03-20T19:18:28Z,zpostn,-4.6741
2026-03-20T19:18:28Z,xlod,0
2026-03-20T19:18:28Z,ylod,4
2026-03-20T19:18:28Z,zlod,36
2026-03-20T19:18:28Z,fact,37.08185
2026-03-20T19:18:28Z,toolnum,5
2026-03-20T19:18:28Z,program,CDSDRYRUN
2026-03-20T19:18:29Z,xpostn,26.6572
2026-03-20T19:18:29Z,ypostn,31.30335
2026-03-20T19:18:29Z,zpostn,-8.433
2026-03-20T19:18:29Z,xlod,8
2026-03-20T19:18:29Z,ylod,14
2026-03-20T19:18:29Z,zlod,52
2026-03-20T19:18:29Z,fact,16.666
2026-03-20T19:18:29Z,toolnum,5
2026-03-20T19:18:29Z,program,CDSDRYRUN
2026-03-20T19:18:30Z,xpostn,29.57725
2026-03-20T19:18:30Z,ypostn,23.8295
2026-03-20T19:18:30Z,zpostn,-8.433
2026-03-20T19:18:30Z,xlod,8
2026-03-20T19:18:30Z,ylod,14
2026-03-20T19:18:30Z,zlod,52
2026-03-20T19:18:30Z,fact,16.666
2026-03-20T19:18:30Z,toolnum,5
2026-03-20T19:18:30Z,program,CDSDRYRUN
2026-03-20T19:18:31Z,xpostn,38.08
2026-03-20T19:18:31Z,ypostn,11.022
2026-03-20T19:18:31Z,zpostn,-7.0163
2026-03-20T19:18:31Z,xlod,8
2026-03-20T19:18:31Z,ylod,8
2026-03-20T19:18:31Z,zlod,62
2026-03-20T19:18:31Z,fact,45.981494
2026-03-20T19:18:31Z,toolnum,5
2026-03-20T19:18:31Z,program,CDSDRYRUN
2026-03-20T19:18:32Z,xpostn,21.087
2026-03-20T19:18:32Z,ypostn,40.129
2026-03-20T19:18:32Z,zpostn,-1.8868
2026-03-20T19:18:32Z,xlod,5
2026-03-20T19:18:32Z,ylod,4
2026-03-20T19:18:32Z,zlod,35
2026-03-20T19:18:32Z,fact,5.516446
2026-03-20T19:18:32Z,toolnum,5
2026-03-20T19:18:32Z,program,CDSDRYRUN
2026-03-20T19:18:33Z,xpostn,26.5832
2026-03-20T19:18:33Z,ypostn,28.8688
2026-03-20T19:18:33Z,zpostn,-8.433
2026-03-20T19:18:33Z,xlod,12
2026-03-20T19:18:33Z,ylod,13
2026-03-20T19:18:33Z,zlod,50
2026-03-20T19:18:33Z,fact,16.666
2026-03-20T19:18:33Z,toolnum,5
2026-03-20T19:18:33Z,program,CDSDRYRUN
2026-03-20T19:18:34Z,xpostn,31.37275
2026-03-20T19:18:34Z,ypostn,22.6291
2026-03-20T19:18:34Z,zpostn,5
2026-03-20T19:18:34Z,xlod,8
2026-03-20T19:18:34Z,ylod,7
2026-03-20T19:18:34Z,zlod,45
2026-03-20T19:18:34Z,fact,47.314774
2026-03-20T19:18:34Z,toolnum,5
2026-03-20T19:18:34Z,program,CDSDRYRUN
2026-03-20T19:18:35Z,xpostn,44.701
2026-03-20T19:18:35Z,ypostn,-18.448
2026-03-20T19:18:35Z,zpostn,-5.99435
2026-03-20T19:18:35Z,xlod,4
2026-03-20T19:18:35Z,ylod,3
2026-03-20T19:18:35Z,zlod,41
2026-03-20T19:18:35Z,fact,28.632188
2026-03-20T19:18:35Z,toolnum,5
2026-03-20T19:18:35Z,program,CDSDRYRUN
2026-03-20T19:18:36Z,xpostn,39.4347
2026-03-20T19:18:36Z,ypostn,-20.4833
2026-03-20T19:18:36Z,zpostn,-8.433
2026-03-20T19:18:36Z,xlod,13
2026-03-20T19:18:36Z,ylod,13
2026-03-20T19:18:36Z,zlod,45
2026-03-20T19:18:36Z,fact,16.666
2026-03-20T19:18:36Z,toolnum,5
2026-03-20T19:18:36Z,program,CDSDRYRUN
2026-03-20T19:18:37Z,xpostn,23.668
2026-03-20T19:18:37Z,ypostn,-29.64805
2026-03-20T19:18:37Z,zpostn,-8.433
2026-03-20T19:18:37Z,xlod,13
2026-03-20T19:18:37Z,ylod,13
2026-03-20T19:18:37Z,zlod,52
2026-03-20T19:18:37Z,fact,16.666
2026-03-20T19:18:37Z,toolnum,5
2026-03-20T19:18:37Z,program,CDSDRYRUN
2026-03-20T19:18:38Z,xpostn,11.022
2026-03-20T19:18:38Z,ypostn,-38.08
2026-03-20T19:18:38Z,zpostn,-6.80475
2026-03-20T19:18:38Z,xlod,13
2026-03-20T19:18:38Z,ylod,9
2026-03-20T19:18:38Z,zlod,71
2026-03-20T19:18:38Z,fact,49.148034
2026-03-20T19:18:38Z,toolnum,5
2026-03-20T19:18:38Z,program,CDSDRYRUN
2026-03-20T19:18:39Z,xpostn,40.129
2026-03-20T19:18:39Z,ypostn,-21.087
2026-03-20T19:18:39Z,zpostn,-1.0083
2026-03-20T19:18:39Z,xlod,0
2026-03-20T19:18:39Z,ylod,6
2026-03-20T19:18:39Z,zlod,36
2026-03-20T19:18:39Z,fact,57.74769
2026-03-20T19:18:39Z,toolnum,5
2026-03-20T19:18:39Z,program,CDSDRYRUN
2026-03-20T19:18:41Z,xpostn,28.715
2026-03-20T19:18:41Z,ypostn,-26.672
2026-03-20T19:18:41Z,zpostn,-8.433
2026-03-20T19:18:41Z,xlod,16
2026-03-20T19:18:41Z,ylod,11
2026-03-20T19:18:41Z,zlod,51
2026-03-20T19:18:41Z,fact,16.666
2026-03-20T19:18:41Z,toolnum,5
2026-03-20T19:18:41Z,program,CDSDRYRUN
2026-03-20T19:18:42Z,xpostn,16.2445
2026-03-20T19:18:42Z,ypostn,-33.44435
2026-03-20T19:18:42Z,zpostn,5
2026-03-20T19:18:42Z,xlod,26
2026-03-20T19:18:42Z,ylod,16
2026-03-20T19:18:42Z,zlod,65
2026-03-20T19:18:42Z,fact,49.998
2026-03-20T19:18:42Z,toolnum,5
2026-03-20T19:18:42Z,program,CDSDRYRUN
2026-03-20T19:18:43Z,xpostn,-14.93555
2026-03-20T19:18:43Z,ypostn,-43.5613
2026-03-20T19:18:43Z,zpostn,5
2026-03-20T19:18:43Z,xlod,20
2026-03-20T19:18:43Z,ylod,16
2026-03-20T19:18:43Z,zlod,62
2026-03-20T19:18:43Z,fact,47.16478
2026-03-20T19:18:43Z,toolnum,5
2026-03-20T19:18:43Z,program,CDSDRYRUN
2026-03-20T19:18:44Z,xpostn,-21.51565
2026-03-20T19:18:44Z,ypostn,-37.647
2026-03-20T19:18:44Z,zpostn,-8.433
2026-03-20T19:18:44Z,xlod,12
2026-03-20T19:18:44Z,ylod,17
2026-03-20T19:18:44Z,zlod,46
2026-03-20T19:18:44Z,fact,16.666
2026-03-20T19:18:44Z,toolnum,5
2026-03-20T19:18:44Z,program,CDSDRYRUN
2026-03-20T19:18:45Z,xpostn,-30.96755
2026-03-20T19:18:45Z,ypostn,-21.97615
2026-03-20T19:18:45Z,zpostn,-8.31005
2026-03-20T19:18:45Z,xlod,12
2026-03-20T19:18:45Z,ylod,12
2026-03-20T19:18:45Z,zlod,65
2026-03-20T19:18:45Z,fact,8.899644
2026-03-20T19:18:45Z,toolnum,5
2026-03-20T19:18:45Z,program,CDSDRYRUN
2026-03-20T19:18:46Z,xpostn,-17.85105
2026-03-20T19:18:46Z,ypostn,-26.1126
2026-03-20T19:18:46Z,zpostn,15
2026-03-20T19:18:46Z,xlod,24
2026-03-20T19:18:46Z,ylod,14
2026-03-20T19:18:46Z,zlod,62
2026-03-20T19:18:46Z,fact,18.849246
2026-03-20T19:18:46Z,toolnum,5
2026-03-20T19:18:46Z,program,CDSDRYRUN
2026-03-20T19:18:47Z,xpostn,37.5786
2026-03-20T19:18:47Z,ypostn,-44.48515
2026-03-20T19:18:47Z,zpostn,15
2026-03-20T19:18:47Z,xlod,20
2026-03-20T19:18:47Z,ylod,14
2026-03-20T19:18:47Z,zlod,62
2026-03-20T19:18:47Z,fact,52.66456
2026-03-20T19:18:47Z,toolnum,5
2026-03-20T19:18:47Z,program,CDSDRYRUN
2026-03-20T19:18:48Z,xpostn,53.894
2026-03-20T19:18:48Z,ypostn,-49.893
2026-03-20T19:18:48Z,zpostn,11.80675
2026-03-20T19:18:48Z,xlod,1
2026-03-20T19:18:48Z,ylod,5
2026-03-20T19:18:48Z,zlod,18
2026-03-20T19:18:48Z,fact,3.58319
2026-03-20T19:18:48Z,toolnum,5
2026-03-20T19:18:48Z,program,CDSDRYRUN
2026-03-20T19:18:49Z,xpostn,50.47345
2026-03-20T19:18:49Z,ypostn,-46.7726
2026-03-20T19:18:49Z,zpostn,-12.4
2026-03-20T19:18:49Z,xlod,14
2026-03-20T19:18:49Z,ylod,10
2026-03-20T19:18:49Z,zlod,44
2026-03-20T19:18:49Z,fact,16.666
2026-03-20T19:18:49Z,toolnum,5
2026-03-20T19:18:49Z,program,CDSDRYRUN
2026-03-20T19:18:50Z,xpostn,31.53895
2026-03-20T19:18:50Z,ypostn,-47.7517
2026-03-20T19:18:50Z,zpostn,-12.4
2026-03-20T19:18:50Z,xlod,14
2026-03-20T19:18:50Z,ylod,10
2026-03-20T19:18:50Z,zlod,50
2026-03-20T19:18:50Z,fact,16.666
2026-03-20T19:18:50Z,toolnum,5
2026-03-20T19:18:50Z,program,CDSDRYRUN
2026-03-20T19:18:51Z,xpostn,13.0762
2026-03-20T19:18:51Z,ypostn,-48.7195
2026-03-20T19:18:51Z,zpostn,-12.4
2026-03-20T19:18:51Z,xlod,14
2026-03-20T19:18:51Z,ylod,14
2026-03-20T19:18:51Z,zlod,50
2026-03-20T19:18:51Z,fact,16.666
2026-03-20T19:18:51Z,toolnum,5
2026-03-20T19:18:51Z,program,CDSDRYRUN
2026-03-20T19:18:52Z,xpostn,-3.49295
2026-03-20T19:18:52Z,ypostn,-49.588
2026-03-20T19:18:52Z,zpostn,-12.4
2026-03-20T19:18:52Z,xlod,14
2026-03-20T19:18:52Z,ylod,11
2026-03-20T19:18:52Z,zlod,50
2026-03-20T19:18:52Z,fact,16.666
2026-03-20T19:18:52Z,toolnum,5
2026-03-20T19:18:52Z,program,CDSDRYRUN
2026-03-20T19:18:53Z,xpostn,-22.42905
2026-03-20T19:18:53Z,ypostn,-50.58065
2026-03-20T19:18:53Z,zpostn,-12.4
2026-03-20T19:18:53Z,xlod,14
2026-03-20T19:18:53Z,ylod,11
2026-03-20T19:18:53Z,zlod,50
2026-03-20T19:18:53Z,fact,16.666
2026-03-20T19:18:53Z,toolnum,5
2026-03-20T19:18:53Z,program,CDSDRYRUN
2026-03-20T19:18:54Z,xpostn,-42.90425
2026-03-20T19:18:54Z,ypostn,-50.8694
2026-03-20T19:18:54Z,zpostn,-12.4
2026-03-20T19:18:54Z,xlod,14
2026-03-20T19:18:54Z,ylod,16
2026-03-20T19:18:54Z,zlod,50
2026-03-20T19:18:54Z,fact,16.666
2026-03-20T19:18:54Z,toolnum,5
2026-03-20T19:18:54Z,program,CDSDRYRUN
2026-03-20T19:18:55Z,xpostn,-46.82665
2026-03-20T19:18:55Z,ypostn,-44.4052
2026-03-20T19:18:55Z,zpostn,-12.4
2026-03-20T19:18:55Z,xlod,11
2026-03-20T19:18:55Z,ylod,16
2026-03-20T19:18:55Z,zlod,50
2026-03-20T19:18:55Z,fact,16.666
2026-03-20T19:18:55Z,toolnum,5
2026-03-20T19:18:55Z,program,CDSDRYRUN
2026-03-20T19:18:56Z,xpostn,-47.92135
2026-03-20T19:18:56Z,ypostn,-23.58785
2026-03-20T19:18:56Z,zpostn,-12.4
2026-03-20T19:18:56Z,xlod,11
2026-03-20T19:18:56Z,ylod,16
2026-03-20T19:18:56Z,zlod,44
2026-03-20T19:18:56Z,fact,16.666
2026-03-20T19:18:56Z,toolnum,5
2026-03-20T19:18:56Z,program,CDSDRYRUN
2026-03-20T19:18:57Z,xpostn,-48.91325
2026-03-20T19:18:57Z,ypostn,-4.66315
2026-03-20T19:18:57Z,zpostn,-12.4
2026-03-20T19:18:57Z,xlod,11
2026-03-20T19:18:57Z,ylod,13
2026-03-20T19:18:57Z,zlod,44
2026-03-20T19:18:57Z,fact,16.666
2026-03-20T19:18:57Z,toolnum,5
2026-03-20T19:18:57Z,program,CDSDRYRUN
2026-03-20T19:18:58Z,xpostn,-49.7811
2026-03-20T19:18:58Z,ypostn,11.896
2026-03-20T19:18:58Z,zpostn,-12.4
2026-03-20T19:18:58Z,xlod,11
2026-03-20T19:18:58Z,ylod,16
2026-03-20T19:18:58Z,zlod,44
2026-03-20T19:18:58Z,fact,16.666
2026-03-20T19:18:58Z,toolnum,5
2026-03-20T19:18:58Z,program,CDSDRYRUN
2026-03-20T19:18:59Z,xpostn,-50.77295
2026-03-20T19:18:59Z,ypostn,30.8207
2026-03-20T19:18:59Z,zpostn,-12.4
2026-03-20T19:18:59Z,xlod,11
2026-03-20T19:18:59Z,ylod,16
2026-03-20T19:18:59Z,zlod,44
2026-03-20T19:18:59Z,fact,16.666
2026-03-20T19:18:59Z,toolnum,5
2026-03-20T19:18:59Z,program,CDSDRYRUN
2026-03-20T19:19:00Z,xpostn,-51.1945
2026-03-20T19:19:00Z,ypostn,38.8637
2026-03-20T19:19:00Z,zpostn,-12.4
2026-03-20T19:19:00Z,xlod,11
2026-03-20T19:19:00Z,ylod,16
2026-03-20T19:19:00Z,zlod,44
2026-03-20T19:19:00Z,fact,15.132728
2026-03-20T19:19:00Z,toolnum,5
2026-03-20T19:19:00Z,program,CDSDRYRUN
2026-03-20T19:19:01Z,xpostn,-46.9217
2026-03-20T19:19:01Z,ypostn,38.58165
2026-03-20T19:19:01Z,zpostn,15
2026-03-20T19:19:01Z,xlod,27
2026-03-20T19:19:01Z,ylod,20
2026-03-20T19:19:01Z,zlod,62
2026-03-20T19:19:01Z,fact,65.147394
2026-03-20T19:19:01Z,toolnum,5
2026-03-20T19:19:01Z,program,CDSDRYRUN
2026-03-20T19:19:02Z,xpostn,0.459
2026-03-20T19:19:02Z,ypostn,-1
2026-03-20T19:19:02Z,zpostn,13.02375
2026-03-20T19:19:02Z,xlod,2
2026-03-20T19:19:02Z,ylod,6
2026-03-20T19:19:02Z,zlod,9
2026-03-20T19:19:02Z,fact,1.133288
2026-03-20T19:19:02Z,toolnum,5
2026-03-20T19:19:02Z,program,CDSDRYRUN
2026-03-20T19:19:03Z,xpostn,-0.89475
2026-03-20T19:19:03Z,ypostn,0.584
2026-03-20T19:19:03Z,zpostn,5.15035
2026-03-20T19:19:03Z,xlod,9
2026-03-20T19:19:03Z,ylod,11
2026-03-20T19:19:03Z,zlod,42
2026-03-20T19:19:03Z,fact,5.349786
2026-03-20T19:19:03Z,toolnum,5
2026-03-20T19:19:03Z,program,CDSDRYRUN
2026-03-20T19:19:04Z,xpostn,-0.4371
2026-03-20T19:19:04Z,ypostn,0.9745
2026-03-20T19:19:04Z,zpostn,4.93135
2026-03-20T19:19:04Z,xlod,9
2026-03-20T19:19:04Z,ylod,5
2026-03-20T19:19:04Z,zlod,39
2026-03-20T19:19:04Z,fact,5.349786
2026-03-20T19:19:04Z,toolnum,5
2026-03-20T19:19:04Z,program,CDSDRYRUN
2026-03-20T19:19:05Z,xpostn,0.30755
2026-03-20T19:19:05Z,ypostn,1.02205
2026-03-20T19:19:05Z,zpostn,4.71685
2026-03-20T19:19:05Z,xlod,9
2026-03-20T19:19:05Z,ylod,11
2026-03-20T19:19:05Z,zlod,39
2026-03-20T19:19:05Z,fact,5.349786
2026-03-20T19:19:05Z,toolnum,5
2026-03-20T19:19:05Z,program,CDSDRYRUN
2026-03-20T19:19:06Z,xpostn,1.0666
2026-03-20T19:19:06Z,ypostn,-0.00815
2026-03-20T19:19:06Z,zpostn,4.5253
2026-03-20T19:19:06Z,xlod,9
2026-03-20T19:19:06Z,ylod,11
2026-03-20T19:19:06Z,zlod,39
2026-03-20T19:19:06Z,fact,5.349786
2026-03-20T19:19:06Z,toolnum,5
2026-03-20T19:19:06Z,program,CDSDRYRUN
2026-03-20T19:19:07Z,xpostn,-1.0686
2026-03-20T19:19:07Z,ypostn,0.0081
2026-03-20T19:19:07Z,zpostn,4.40435
2026-03-20T19:19:07Z,xlod,9
2026-03-20T19:19:07Z,ylod,11
2026-03-20T19:19:07Z,zlod,39
2026-03-20T19:19:07Z,fact,5.349786
2026-03-20T19:19:07Z,toolnum,5
2026-03-20T19:19:07Z,program,CDSDRYRUN
2026-03-20T19:19:08Z,xpostn,-0.89475
2026-03-20T19:19:08Z,ypostn,0.584
2026-03-20T19:19:08Z,zpostn,4.18435
2026-03-20T19:19:08Z,xlod,9
2026-03-20T19:19:08Z,ylod,11
2026-03-20T19:19:08Z,zlod,39
2026-03-20T19:19:08Z,fact,5.349786
2026-03-20T19:19:08Z,toolnum,5
2026-03-20T19:19:08Z,program,CDSDRYRUN
2026-03-20T19:19:09Z,xpostn,-0.294
2026-03-20T19:19:09Z,ypostn,1.02665
2026-03-20T19:19:09Z,zpostn,3.97085
2026-03-20T19:19:09Z,xlod,9
2026-03-20T19:19:09Z,ylod,2
2026-03-20T19:19:09Z,zlod,39
2026-03-20T19:19:09Z,fact,5.349786
2026-03-20T19:19:09Z,toolnum,5
2026-03-20T19:19:09Z,program,CDSDRYRUN
2026-03-20T19:19:10Z,xpostn,0.30755
2026-03-20T19:19:10Z,ypostn,1.02205
2026-03-20T19:19:10Z,zpostn,3.75085
2026-03-20T19:19:10Z,xlod,12
2026-03-20T19:19:10Z,ylod,13
2026-03-20T19:19:10Z,zlod,39
2026-03-20T19:19:10Z,fact,5.349786
2026-03-20T19:19:10Z,toolnum,5
2026-03-20T19:19:10Z,program,CDSDRYRUN
2026-03-20T19:19:11Z,xpostn,0.9015
2026-03-20T19:19:11Z,ypostn,0.57035
2026-03-20T19:19:11Z,zpostn,3.53735
2026-03-20T19:19:11Z,xlod,12
2026-03-20T19:19:11Z,ylod,10
2026-03-20T19:19:11Z,zlod,39
2026-03-20T19:19:11Z,fact,5.349786
2026-03-20T19:19:11Z,toolnum,5
2026-03-20T19:19:11Z,program,CDSDRYRUN
2026-03-20T19:19:12Z,xpostn,-1.0686
2026-03-20T19:19:12Z,ypostn,0.0081
2026-03-20T19:19:12Z,zpostn,3.43835
2026-03-20T19:19:12Z,xlod,12
2026-03-20T19:19:12Z,ylod,10
2026-03-20T19:19:12Z,zlod,39
2026-03-20T19:19:12Z,fact,5.349786
2026-03-20T19:19:12Z,toolnum,5
2026-03-20T19:19:12Z,program,CDSDRYRUN
2026-03-20T19:19:13Z,xpostn,-0.8025
2026-03-20T19:19:13Z,ypostn,0.70525
2026-03-20T19:19:13Z,zpostn,3.22385
2026-03-20T19:19:13Z,xlod,12
2026-03-20T19:19:13Z,ylod,13
2026-03-20T19:19:13Z,zlod,39
2026-03-20T19:19:13Z,fact,5.349786
2026-03-20T19:19:13Z,toolnum,5
2026-03-20T19:19:13Z,program,CDSDRYRUN
2026-03-20T19:19:14Z,xpostn,-0.89475
2026-03-20T19:19:14Z,ypostn,0.584
2026-03-20T19:19:14Z,zpostn,2.97735
2026-03-20T19:19:14Z,xlod,7
2026-03-20T19:19:14Z,ylod,10
2026-03-20T19:19:14Z,zlod,39
2026-03-20T19:19:14Z,fact,5.349786
2026-03-20T19:19:14Z,toolnum,5
2026-03-20T19:19:14Z,program,CDSDRYRUN
2026-03-20T19:19:15Z,xpostn,-0.8025
2026-03-20T19:19:15Z,ypostn,0.70525
2026-03-20T19:19:15Z,zpostn,2.74085
2026-03-20T19:19:15Z,xlod,7
2026-03-20T19:19:15Z,ylod,14
2026-03-20T19:19:15Z,zlod,39
2026-03-20T19:19:15Z,fact,5.349786
2026-03-20T19:19:15Z,toolnum,5
2026-03-20T19:19:15Z,program,CDSDRYRUN
2026-03-20T19:19:16Z,xpostn,0.292
2026-03-20T19:19:16Z,ypostn,-1.0267
2026-03-20T19:19:16Z,zpostn,2.64245
2026-03-20T19:19:16Z,xlod,7
2026-03-20T19:19:16Z,ylod,8
2026-03-20T19:19:16Z,zlod,39
2026-03-20T19:19:16Z,fact,5.349786
2026-03-20T19:19:16Z,toolnum,5
2026-03-20T19:19:16Z,program,CDSDRYRUN
2026-03-20T19:19:17Z,xpostn,-0.30955
2026-03-20T19:19:17Z,ypostn,-1.02205
2026-03-20T19:19:17Z,zpostn,2.42285
2026-03-20T19:19:17Z,xlod,11
2026-03-20T19:19:17Z,ylod,8
2026-03-20T19:19:17Z,zlod,39
2026-03-20T19:19:17Z,fact,5.349786
2026-03-20T19:19:17Z,toolnum,5
2026-03-20T19:19:17Z,program,CDSDRYRUN
2026-03-20T19:19:19Z,xpostn,-0.90355
2026-03-20T19:19:19Z,ypostn,-0.57035
2026-03-20T19:19:19Z,zpostn,2.2085
2026-03-20T19:19:19Z,xlod,11
2026-03-20T19:19:19Z,ylod,11
2026-03-20T19:19:19Z,zlod,39
2026-03-20T19:19:19Z,fact,5.349786
2026-03-20T19:19:19Z,toolnum,5
2026-03-20T19:19:19Z,program,CDSDRYRUN
2026-03-20T19:19:20Z,xpostn,-1.0686
2026-03-20T19:19:20Z,ypostn,0.0081
2026-03-20T19:19:20Z,zpostn,1.98935
2026-03-20T19:19:20Z,xlod,11
2026-03-20T19:19:20Z,ylod,11
2026-03-20T19:19:20Z,zlod,39
2026-03-20T19:19:20Z,fact,5.349786
2026-03-20T19:19:20Z,toolnum,5
2026-03-20T19:19:20Z,program,CDSDRYRUN
2026-03-20T19:19:21Z,xpostn,-0.89475
2026-03-20T19:19:21Z,ypostn,0.584
2026-03-20T19:19:21Z,zpostn,1.76935
2026-03-20T19:19:21Z,xlod,11
2026-03-20T19:19:21Z,ylod,11
2026-03-20T19:19:21Z,zlod,39
2026-03-20T19:19:21Z,fact,5.349786
2026-03-20T19:19:21Z,toolnum,5
2026-03-20T19:19:21Z,program,CDSDRYRUN
2026-03-20T19:19:22Z,xpostn,-0.294
2026-03-20T19:19:22Z,ypostn,1.02665
2026-03-20T19:19:22Z,zpostn,1.55585
2026-03-20T19:19:22Z,xlod,11
2026-03-20T19:19:22Z,ylod,7
2026-03-20T19:19:22Z,zlod,39
2026-03-20T19:19:22Z,fact,5.349786
2026-03-20T19:19:22Z,toolnum,5
2026-03-20T19:19:22Z,program,CDSDRYRUN
2026-03-20T19:19:23Z,xpostn,0.30755
2026-03-20T19:19:23Z,ypostn,1.02205
2026-03-20T19:19:23Z,zpostn,1.33625
2026-03-20T19:19:23Z,xlod,11
2026-03-20T19:19:23Z,ylod,9
2026-03-20T19:19:23Z,zlod,39
2026-03-20T19:19:23Z,fact,5.349786
2026-03-20T19:19:23Z,toolnum,5
2026-03-20T19:19:23Z,program,CDSDRYRUN
2026-03-20T19:19:24Z,xpostn,-0.90355
2026-03-20T19:19:24Z,ypostn,-0.57035
2026-03-20T19:19:24Z,zpostn,1.24335
2026-03-20T19:19:24Z,xlod,11
2026-03-20T19:19:24Z,ylod,9
2026-03-20T19:19:24Z,zlod,39
2026-03-20T19:19:24Z,fact,5.349786
2026-03-20T19:19:24Z,toolnum,5
2026-03-20T19:19:24Z,program,CDSDRYRUN
2026-03-20T19:19:25Z,xpostn,-1.0566
2026-03-20T19:19:25Z,ypostn,0.15995
2026-03-20T19:19:25Z,zpostn,1.02885
2026-03-20T19:19:25Z,xlod,11
2026-03-20T19:19:25Z,ylod,9
2026-03-20T19:19:25Z,zlod,39
2026-03-20T19:19:25Z,fact,5.349786
2026-03-20T19:19:25Z,toolnum,5
2026-03-20T19:19:25Z,program,CDSDRYRUN
2026-03-20T19:19:26Z,xpostn,-0.8025
2026-03-20T19:19:26Z,ypostn,0.70525
2026-03-20T19:19:26Z,zpostn,0.8096
2026-03-20T19:19:26Z,xlod,8
2026-03-20T19:19:26Z,ylod,9
2026-03-20T19:19:26Z,zlod,39
2026-03-20T19:19:26Z,fact,5.349786
2026-03-20T19:19:26Z,toolnum,5
2026-03-20T19:19:26Z,program,CDSDRYRUN
2026-03-20T19:19:27Z,xpostn,0.44985
2026-03-20T19:19:27Z,ypostn,0.96775
2026-03-20T19:19:27Z,zpostn,0.61735
2026-03-20T19:19:27Z,xlod,11
2026-03-20T19:19:27Z,ylod,12
2026-03-20T19:19:27Z,zlod,39
2026-03-20T19:19:27Z,fact,5.349786
2026-03-20T19:19:27Z,toolnum,5
2026-03-20T19:19:27Z,program,CDSDRYRUN
2026-03-20T19:19:28Z,xpostn,0.44985
2026-03-20T19:19:28Z,ypostn,0.96775
2026-03-20T19:19:28Z,zpostn,0.3757
2026-03-20T19:19:28Z,xlod,11
2026-03-20T19:19:28Z,ylod,12
2026-03-20T19:19:28Z,zlod,39
2026-03-20T19:19:28Z,fact,5.349786
2026-03-20T19:19:28Z,toolnum,5
2026-03-20T19:19:28Z,program,CDSDRYRUN
2026-03-20T19:19:29Z,xpostn,-0.4519
2026-03-20T19:19:29Z,ypostn,-0.96775
2026-03-20T19:19:29Z,zpostn,0.25535
2026-03-20T19:19:29Z,xlod,11
2026-03-20T19:19:29Z,ylod,12
2026-03-20T19:19:29Z,zlod,39
2026-03-20T19:19:29Z,fact,5.349786
2026-03-20T19:19:29Z,toolnum,5
2026-03-20T19:19:29Z,program,CDSDRYRUN
2026-03-20T19:19:30Z,xpostn,-0.90355
2026-03-20T19:19:30Z,ypostn,-0.57035
2026-03-20T19:19:30Z,zpostn,0.03535
2026-03-20T19:19:30Z,xlod,11
2026-03-20T19:19:30Z,ylod,12
2026-03-20T19:19:30Z,zlod,39
2026-03-20T19:19:30Z,fact,5.349786
2026-03-20T19:19:30Z,toolnum,5
2026-03-20T19:19:30Z,program,CDSDRYRUN
2026-03-20T19:19:31Z,xpostn,-1.0566
2026-03-20T19:19:31Z,ypostn,0.15995
2026-03-20T19:19:31Z,zpostn,-0.17825
2026-03-20T19:19:31Z,xlod,11
